,出现次数,标签占比,标签召回率,标签查准率,品类,品类占比,品类召回率,品类查准率,机审是否支持,是否fordeal关注,统计时间段
accept,386.0,0.0036005111606518233,0.9404,0.9837,手拿包,0.003665805404497841,0.9236498727735369,0.9661786259541985,否,否,2022-04-25~2022-05-09
accept,385.0,0.0035911834115309633,0.8494,0.9058,其它日用家电,0.004010932121969649,0.7698116279069767,0.8162348837209301,否,否,2022-04-25~2022-05-09
accept,380.0,0.003544544665926665,0.8789,0.994,女士睡衣/家居服套装,0.0036005111606518224,0.8704196891191711,0.9837305699481868,否,否,2022-04-25~2022-05-09
accept,377.0,0.0035165614185640862,0.9257,1.0,皇冠配饰,0.003535216916805805,0.9260920844327178,0.995514511873351,否,否,2022-04-25~2022-05-09
accept,362.0,0.0033766451817511915,0.942,0.9971,帆布鞋,0.003385972930872051,0.939404958677686,0.9943531680440773,否,否,2022-04-25~2022-05-09
accept,344.0,0.003208745697575718,0.936,0.9969,阿拉伯女装,0.0032180734466965774,0.9332869565217392,0.9940104347826088,否,否,2022-04-25~2022-05-09
accept,336.0,0.003134123704608841,0.8363,0.9965,胸针,0.0031621069519714193,0.8347988200589973,0.9880324483775814,否,否,2022-04-25~2022-05-09
accept,329.0,0.003068829460762823,0.9331,0.9746,男士背包,0.0031994179484548585,0.9125075801749272,0.9506466472303207,否,否,2022-04-25~2022-05-09
accept,326.0,0.0030408462134002444,0.9847,0.9969,男士足球服,0.003050173962521104,0.9816886850152906,0.9938513761467891,否,否,2022-04-25~2022-05-09
accept,324.0,0.003022190715158525,0.9012,1.0,宽沿帽/太阳帽,0.0030315184642793844,0.898427076923077,0.996923076923077,否,否,2022-04-25~2022-05-09
accept,318.0,0.0029662242204333673,0.7358,0.9832,其他连衣裙,0.003106140457246262,0.711664864864865,0.9454180180180181,否,否,2022-04-25~2022-05-09
accept,316.0,0.002947568722191648,0.9462,1.0,女式板鞋,0.002947568722191648,0.9462,1.0,否,否,2022-04-25~2022-05-09
accept,308.0,0.0028729467292247708,0.8734,0.9782,牛仔长裤,0.002966224220433367,0.8490801886792454,0.969451572327044,否,否,2022-04-25~2022-05-09
accept,294.0,0.002742358241532736,0.9592,0.9965,平底凉鞋,0.0027516859906535954,0.9559484745762713,0.9931220338983052,否,否,2022-04-25~2022-05-09
accept,292.0,0.0027237027432910166,0.976,1.0,Polo衫,0.0027237027432910166,0.976,1.0,否,否,2022-04-25~2022-05-09
accept,268.0,0.002499836764390385,0.6828,0.8798,比基尼,0.003385972930872051,0.5123702479338843,0.6520286501377411,否,否,2022-04-25~2022-05-09
accept,268.0,0.002499836764390385,0.1567,0.8235,分体泳衣,0.0032647121923008757,0.13998742857142857,0.6488514285714286,否,否,2022-04-25~2022-05-09
accept,266.0,0.002481181266148666,0.8947,0.9754,其它手办,0.0026024420047198417,0.8709326164874552,0.9399354838709677,否,否,2022-04-25~2022-05-09
accept,266.0,0.002481181266148666,0.9361,0.996,三星手机保护壳/套,0.0024905090152695254,0.9325940074906368,0.9922696629213484,否,否,2022-04-25~2022-05-09
accept,264.0,0.0024625257679069465,0.9697,0.9697,休闲长裤,0.002537147760873824,0.9411794117647058,0.9411794117647058,否,否,2022-04-25~2022-05-09
accept,251.0,0.002341265029335771,0.7689,0.9948,其它园艺用品,0.00236924827669835,0.7676925196850394,0.9834346456692913,否,否,2022-04-25~2022-05-09
accept,246.0,0.002294626283731473,0.4593,0.9496,男士内裤,0.002826307983620473,0.3728970297029703,0.7709623762376238,否,否,2022-04-25~2022-05-09
accept,246.0,0.002294626283731473,0.9797,0.9837,T恤,0.0023692482766983496,0.9645913385826773,0.9724023622047245,否,否,2022-04-25~2022-05-09
accept,244.0,0.0022759707854897535,0.9754,1.0,短靴,0.0022759707854897535,0.9754,1.0,否,否,2022-04-25~2022-05-09
accept,241.0,0.0022479875381271747,0.9212,0.9955,乐福鞋/单鞋,0.002257315287248034,0.9173933884297522,0.9913863636363638,否,否,2022-04-25~2022-05-09
accept,236.0,0.0022013487925228764,0.6907,0.9939,外穿背心/吊带,0.0022386597890063148,0.6791883333333334,0.9773350000000001,否,否,2022-04-25~2022-05-09
accept,236.0,0.0022013487925228764,0.9322,0.9524,电子表,0.0023785760258192095,0.8705850980392157,0.8853584313725491,否,否,2022-04-25~2022-05-09
accept,213.0,0.0019868105627431046,0.9437,1.0,连身衣/爬服/哈衣,0.0020707603048308416,0.9459824324324323,0.9898648648648647,否,否,2022-04-25~2022-05-09
accept,211.0,0.001968155064501385,0.9716,1.0,16岁),0.001996138311863964,0.9719981308411216,0.9945485981308412,否,否,2022-04-25~2022-05-09
accept,211.0,0.001968155064501385,0.891,0.9947,摆件,0.0020614325557099817,0.8597330316742081,0.9557239819004524,否,否,2022-04-25~2022-05-09
accept,207.0,0.0019308440680179467,0.8502,1.0,彩色太阳镜,0.0019308440680179467,0.8502,1.0,否,否,2022-04-25~2022-05-09
accept,202.0,0.0018842053224136484,0.8762,0.9779,休闲裤,0.001968155064501385,0.8483056872037915,0.9504066350710901,否,否,2022-04-25~2022-05-09
accept,202.0,0.0018842053224136484,0.8812,1.0,篮球鞋,0.0018842053224136484,0.8812,1.0,否,否,2022-04-25~2022-05-09
accept,192.0,0.001790927831205052,0.849,0.9939,凉拖鞋,0.0018002555803259116,0.8446010362694301,0.9887502590673575,否,否,2022-04-25~2022-05-09
accept,192.0,0.001790927831205052,0.8698,0.994,整顶假发,0.0018375665768093502,0.8629522842639595,0.9714192893401016,否,否,2022-04-25~2022-05-09
accept,190.0,0.0017722723329633326,0.9737,0.9893,男士运动背心,0.0018282388276884905,0.9643020408163264,0.9765071428571428,否,否,2022-04-25~2022-05-09
accept,190.0,0.0017722723329633326,0.9211,0.9722,其他手机保护壳/套,0.0018375665768093502,0.8934467005076142,0.942730964467005,否,否,2022-04-25~2022-05-09
accept,184.0,0.0017163058382381748,0.7772,0.8938,其它,0.0019588273153805257,0.7143047619047619,0.8553571428571428,否,否,2022-04-25~2022-05-09
accept,178.0,0.001660339343513017,0.8596,1.0,手镯,0.0016696670926338766,0.8547977653631285,0.994413407821229,否,否,2022-04-25~2022-05-09
accept,173.0,0.0016137005979087187,0.9133,0.9518,女士背包,0.0016883225908755958,0.8729331491712707,0.9097314917127072,否,否,2022-04-25~2022-05-09
accept,173.0,0.0016137005979087187,0.8497,0.9671,浴室用品配件,0.001688322590875596,0.8231939226519336,0.9354049723756904,否,否,2022-04-25~2022-05-09
accept,172.0,0.001604372848787859,0.8198,1.0,车用钥匙包,0.001604372848787859,0.8198,1.0,否,否,2022-04-25~2022-05-09
accept,165.0,0.0015390786049418416,0.9273,0.9935,登山鞋/徒步鞋,0.001557734103183561,0.916194610778443,0.9816017964071856,否,否,2022-04-25~2022-05-09
accept,165.0,0.0015390786049418416,0.9818,0.9529,宣传单/海报/说明书,0.001613700597908719,0.9363988439306357,0.9088352601156067,否,否,2022-04-25~2022-05-09
accept,157.0,0.0014644566119749642,0.8726,0.9856,腰包/胸包,0.0014831121102166836,0.8616238993710691,0.9732025157232703,否,否,2022-04-25~2022-05-09
accept,155.0,0.001445801113733245,0.9742,0.9934,厚底凉鞋,0.0014551288628541048,0.9679551282051282,0.9870320512820513,否,否,2022-04-25~2022-05-09
accept,152.0,0.001417817866370666,0.9474,1.0,围巾/丝巾/披肩,0.0014271456154915257,0.9477437908496731,0.9950980392156862,否,否,2022-04-25~2022-05-09
accept,151.0,0.0014084901172498065,0.8609,0.8784,短袖衬衫,0.0016043728487878592,0.7674180232558139,0.7834651162790697,否,否,2022-04-25~2022-05-09
accept,148.0,0.0013805068698872274,0.723,0.9817,小夜灯,0.0015110953575792627,0.7222469135802468,0.9304691358024691,否,否,2022-04-25~2022-05-09
accept,147.0,0.001371179120766368,0.8844,1.0,女袜,0.001371179120766368,0.8844,1.0,否,否,2022-04-25~2022-05-09
accept,146.0,0.0013618513716455083,0.9315,0.9784,夹克/外套,0.0014178178663706664,0.9144671052631577,0.9535348684210524,否,否,2022-04-25~2022-05-09
accept,145.0,0.0013525236225246486,0.9586,1.0,坡跟凉鞋,0.0013525236225246486,0.9586,1.0,否,否,2022-04-25~2022-05-09
accept,141.0,0.00131521262604121,0.7801,0.9402,男运动中长裤、短裤,0.0013898346190080871,0.7382154362416108,0.8897194630872485,否,否,2022-04-25~2022-05-09
accept,137.0,0.0012779016295577715,0.8394,1.0,乐福鞋,0.0012779016295577715,0.8394,1.0,否,否,2022-04-25~2022-05-09
accept,136.0,0.0012685738804369118,0.8603,0.9915,钥匙扣,0.0013058848769203503,0.8571492857142856,0.9846007142857143,否,否,2022-04-25~2022-05-09
accept,129.0,0.0012032796365908942,0.876,1.0,女式钱包,0.0012032796365908942,0.876,1.0,否,否,2022-04-25~2022-05-09
accept,127.0,0.001184624138349175,0.9843,0.9843,坎肩T恤,0.0012032796365908944,0.9690395348837209,0.9690395348837209,否,否,2022-04-25~2022-05-09
accept,120.0,0.0011193298945031574,0.85,1.0,男式钱包,0.0011193298945031574,0.85,1.0,否,否,2022-04-25~2022-05-09
accept,120.0,0.0011193298945031574,0.9667,0.9748,耳机配件,0.0011473131418657365,0.943121951219512,0.9510243902439023,否,否,2022-04-25~2022-05-09
accept,120.0,0.0011193298945031574,0.3417,0.8039,潜水套装,0.0016696670926338766,0.26817877094972065,0.5740435754189943,否,否,2022-04-25~2022-05-09
accept,120.0,0.0011193298945031574,0.875,0.9545,更多日用品,0.0012032796365908944,0.8449612403100775,0.9202077519379844,否,否,2022-04-25~2022-05-09
accept,118.0,0.0011006743962614382,0.8644,0.9714,项坠/吊坠,0.0011659686401074558,0.8479935999999999,0.9340016,否,否,2022-04-25~2022-05-09
accept,118.0,0.0011006743962614382,0.9576,0.9187,贴纸/贴画,0.0012126073857117543,0.8845892307692306,0.856973846153846,否,否,2022-04-25~2022-05-09
accept,118.0,0.0011006743962614382,0.9153,0.9908,亚洲模特套装,0.001110002145382298,0.9076084033613445,0.9824739495798319,否,否,2022-04-25~2022-05-09
accept,118.0,0.0011006743962614382,0.8559,0.9902,发夹,0.0011286576436240173,0.8512082644628097,0.9863107438016526,否,否,2022-04-25~2022-05-09
accept,111.0,0.0010353801524154206,0.8378,0.9789,其他收纳包,0.0010726911488988591,0.8260495652173911,0.9510347826086957,否,否,2022-04-25~2022-05-09
accept,110.0,0.001026052403294561,0.8273,0.9891,牛仔短裤,0.0010447079015362803,0.8125267857142857,0.9714375,否,否,2022-04-25~2022-05-09
accept,107.0,0.000998069155931982,0.6075,0.8904,缝纫配件,0.0011286576436240173,0.5785363636363635,0.8493595041322312,否,否,2022-04-25~2022-05-09
accept,106.0,0.0009887414068111223,0.9434,0.9259,无檐帽,0.0010633633997779997,0.8771964912280701,0.8609245614035086,否,否,2022-04-25~2022-05-09
accept,106.0,0.0009887414068111223,0.8962,1.0,面膜,0.0009887414068111223,0.8962,1.0,否,否,2022-04-25~2022-05-09
accept,105.0,0.0009794136576902629,0.9333,1.0,护腕/臂/肘/指,0.0009794136576902629,0.9333,1.0,否,否,2022-04-25~2022-05-09
accept,105.0,0.0009794136576902629,0.8667,1.0,四件套,0.0009980691559319823,0.8691915887850467,0.9878504672897195,否,否,2022-04-25~2022-05-09
accept,104.0,0.0009700859085694031,0.7981,0.9765,皮带/腰带,0.0009887414068111223,0.7830415094339623,0.9580754716981132,否,否,2022-04-25~2022-05-09
accept,103.0,0.0009607581594485435,0.9223,1.0,低跟凉鞋,0.0009607581594485435,0.9223,1.0,否,否,2022-04-25~2022-05-09
accept,101.0,0.0009421026612068242,0.802,1.0,唇膏/口红,0.0009421026612068242,0.802,1.0,否,否,2022-04-25~2022-05-09
禁销/宗教/十字架,100.0,0.0009327749120859645,0.82,0.328,短袖T恤,0.033132164877293466,0.877769707207207,0.9215435247747746,否,否,2022-04-25~2022-05-09
accept,99.0,0.0009234471629651049,0.5455,1.0,连体短裤,0.0009700859085694032,0.5192740384615384,0.9519230769230769,否,否,2022-04-25~2022-05-09
accept,95.0,0.0008861361664816663,0.9684,1.0,儿童礼服,0.0008861361664816663,0.9684,1.0,否,否,2022-04-25~2022-05-09
accept,94.0,0.0008768084173608067,0.8511,1.0,脚/足部矫正,0.0008768084173608067,0.8511,1.0,否,否,2022-04-25~2022-05-09
accept,93.0,0.000867480668239947,0.914,1.0,发箍,0.0008861361664816663,0.9158105263157895,0.9929831578947369,否,否,2022-04-25~2022-05-09
accept,92.0,0.0008581529191190874,0.837,1.0,框架眼镜,0.0008581529191190874,0.837,1.0,否,否,2022-04-25~2022-05-09
accept,91.0,0.0008488251699982277,0.6374,0.9831,智能手表手环表带/腕带,0.0008581529191190874,0.6304717391304347,0.9724141304347825,否,否,2022-04-25~2022-05-09
accept,90.0,0.000839497420877368,0.5778,1.0,打底裤,0.0008488251699982277,0.5714505494505494,0.9890109890109889,否,否,2022-04-25~2022-05-09
accept,90.0,0.000839497420877368,0.9222,1.0,皮鞋,0.000839497420877368,0.9222,1.0,否,否,2022-04-25~2022-05-09
禁销/色情低俗/色情图片,90.0,0.000839497420877368,0.0,0.0,比基尼,0.003385972930872051,0.5123702479338843,0.6520286501377411,否,否,2022-04-25~2022-05-09
accept,89.0,0.0008301696717565085,0.9775,0.9886,男运动t恤,0.0008394974208773681,0.9666388888888888,0.9776155555555556,否,否,2022-04-25~2022-05-09
禁销/宗教/十字架,89.0,0.0008301696717565085,0.0787,0.14,时尚/休闲套装,0.012564478065797942,0.855964587973274,0.8298855233853006,否,否,2022-04-25~2022-05-09
accept,85.0,0.0007928586752730699,0.9647,1.0,板鞋,0.0007928586752730699,0.9647,1.0,否,否,2022-04-25~2022-05-09
accept,84.0,0.0007835309261522102,0.9048,0.9744,乳液/面霜,0.0008021864243939295,0.8837581395348838,0.9517395348837211,否,否,2022-04-25~2022-05-09
禁销/宗教/骷髅头,84.0,0.0007835309261522102,0.0,0.0,马克杯,0.24641114852574927,0.9680600900935002,0.980322890562895,否,否,2022-04-25~2022-05-09
accept,83.0,0.0007742031770313505,0.8193,0.8718,挂毯/壁毯,0.0009514304103276838,0.7059009803921569,0.7395176470588236,否,否,2022-04-25~2022-05-09
accept,82.0,0.0007648754279104909,0.9756,1.0,其它运动鞋,0.0007648754279104909,0.9756,1.0,否,否,2022-04-25~2022-05-09
accept,82.0,0.0007648754279104909,0.939,0.9872,手提包,0.0008021864243939295,0.9302093023255813,0.9877953488372093,否,否,2022-04-25~2022-05-09
accept,82.0,0.0007648754279104909,0.8902,0.9733,防晒袖套,0.00079285867527307,0.870545882352941,0.944830588235294,否,否,2022-04-25~2022-05-09
accept,81.0,0.0007555476787896312,0.6667,0.8182,野餐炉具,0.0008861361664816663,0.5789757894736842,0.698938947368421,否,否,2022-04-25~2022-05-09
accept,81.0,0.0007555476787896312,0.8642,1.0,两件套,0.0007555476787896312,0.8642,1.0,否,否,2022-04-25~2022-05-09
accept,80.0,0.0007462199296687717,0.9,1.0,纸巾盒,0.0007462199296687717,0.9,1.0,否,否,2022-04-25~2022-05-09
accept,80.0,0.0007462199296687717,0.75,1.0,其它工具,0.0007648754279104909,0.7560975609756098,0.9781780487804878,否,否,2022-04-25~2022-05-09
accept,78.0,0.0007275644314270524,0.8974,1.0,指甲贴/指甲片,0.0007275644314270524,0.8974,1.0,否,否,2022-04-25~2022-05-09
accept,78.0,0.0007275644314270524,0.9872,0.9872,男士背心,0.0007368921805479121,0.9747037974683543,0.9747037974683543,否,否,2022-04-25~2022-05-09
accept,77.0,0.0007182366823061927,0.7273,1.0,泳衣套装,0.0007182366823061927,0.7273,1.0,否,否,2022-04-25~2022-05-09
accept,76.0,0.000708908933185333,0.8684,1.0,发带,0.0007182366823061927,0.8701090909090907,0.9999999999999999,否,否,2022-04-25~2022-05-09
accept,75.0,0.0006995811840644734,0.8933,1.0,卡包,0.0006995811840644734,0.8933,1.0,否,否,2022-04-25~2022-05-09
accept,75.0,0.0006995811840644734,0.9867,0.9737,长袖T恤,0.0007182366823061928,0.9610714285714285,0.9484090909090908,否,否,2022-04-25~2022-05-09
accept,74.0,0.0006902534349436137,0.5,0.5968,钢笔,0.0010260524032945611,0.3363636363636363,0.4014836363636363,否,否,2022-04-25~2022-05-09
accept,73.0,0.0006809256858227541,0.7123,0.963,睡裙,0.0007368921805479122,0.6708594936708859,0.9025189873417719,否,否,2022-04-25~2022-05-09
accept,72.0,0.0006715979367018944,0.9722,0.9459,旅行袋,0.0007182366823061927,0.9220571428571428,0.9494129870129869,否,否,2022-04-25~2022-05-09
accept,72.0,0.0006715979367018944,0.9583,1.0,其他杯子,0.0006715979367018944,0.9583,1.0,否,否,2022-04-25~2022-05-09
禁销/色情低俗/色情图片,72.0,0.0006715979367018944,0.0,0.0,分体泳衣,0.0032647121923008757,0.13998742857142857,0.6488514285714286,否,否,2022-04-25~2022-05-09
accept,71.0,0.0006622701875810349,0.8451,0.9836,男装背心,0.0006715979367018946,0.8333624999999999,0.9699388888888889,否,否,2022-04-25~2022-05-09
accept,71.0,0.0006622701875810349,0.9155,1.0,游泳镜,0.0006622701875810349,0.9155,1.0,否,否,2022-04-25~2022-05-09
accept,70.0,0.0006529424384601752,0.8286,0.9667,其它罩类/套类,0.0006809256858227541,0.8082465753424658,0.9338219178082191,否,否,2022-04-25~2022-05-09
accept,69.0,0.0006436146893393155,0.8696,1.0,丝巾,0.0006436146893393155,0.8696,1.0,否,否,2022-04-25~2022-05-09
accept,69.0,0.0006436146893393155,0.8406,0.9831,手机支架/手机座,0.0006529424384601752,0.8285914285714285,0.9690557142857142,否,否,2022-04-25~2022-05-09
accept,69.0,0.0006436146893393155,0.0145,1.0,文胸,0.0006436146893393155,0.0145,1.0,否,否,2022-04-25~2022-05-09
accept,69.0,0.0006436146893393155,0.9275,1.0,阔腿裤,0.0006436146893393155,0.9275,1.0,否,否,2022-04-25~2022-05-09
accept,68.0,0.0006342869402184559,0.6471,1.0,女士瑜伽裤,0.0006436146893393156,0.6377217391304347,0.9855072463768115,否,否,2022-04-25~2022-05-09
accept,68.0,0.0006342869402184559,0.9412,1.0,男式睡衣/家居服套装,0.0006342869402184559,0.9412,1.0,否,否,2022-04-25~2022-05-09
accept,67.0,0.0006249591910975962,0.6866,1.0,鞋垫,0.0006249591910975962,0.6866,1.0,否,否,2022-04-25~2022-05-09
accept,67.0,0.0006249591910975962,0.9851,1.0,长裤（非牛仔）,0.0006249591910975962,0.9851,1.0,否,否,2022-04-25~2022-05-09
accept,67.0,0.0006249591910975962,0.9104,1.0,新娘头饰,0.0006249591910975962,0.9104,1.0,否,否,2022-04-25~2022-05-09
accept,67.0,0.0006249591910975962,0.8209,0.9483,DIY模具,0.0006529424384601752,0.7857185714285714,0.9076585714285714,否,否,2022-04-25~2022-05-09
accept,66.0,0.0006156314419767366,0.9091,0.9836,斜挎包,0.0006249591910975963,0.8955313432835821,0.9689194029850746,否,否,2022-04-25~2022-05-09
accept,65.0,0.0006063036928558769,0.9385,0.9104,女装卫衣,0.0006622701875810348,0.8591901408450705,0.8334647887323945,否,否,2022-04-25~2022-05-09
accept,65.0,0.0006063036928558769,0.9077,1.0,妈咪包/袋,0.0006063036928558769,0.9077,1.0,否,否,2022-04-25~2022-05-09
accept,64.0,0.0005969759437350173,0.9531,0.9839,短裤（非牛仔）,0.000606303692855877,0.938436923076923,0.9687630769230768,否,否,2022-04-25~2022-05-09
accept,63.0,0.0005876481946141577,0.8571,0.9818,迷你风扇,0.0005969759437350173,0.8437078124999999,0.9664593749999999,否,否,2022-04-25~2022-05-09
accept,62.0,0.000578320445493298,0.9355,1.0,足球鞋,0.000578320445493298,0.9355,1.0,否,否,2022-04-25~2022-05-09
accept,62.0,0.000578320445493298,0.3548,0.9565,沙滩裤,0.0005969759437350173,0.3437125,0.926609375,否,否,2022-04-25~2022-05-09
accept,61.0,0.0005689926963724384,0.9672,1.0,男士塑身上衣,0.0005689926963724384,0.9672,1.0,否,否,2022-04-25~2022-05-09
accept,61.0,0.0005689926963724384,0.8361,1.0,女士睡衣/家居服连体裤,0.0005783204454932981,0.8226145161290321,0.9838709677419354,否,否,2022-04-25~2022-05-09
accept,60.0,0.0005596649472515787,0.9333,1.0,户外护膝,0.0005596649472515787,0.9333,1.0,否,否,2022-04-25~2022-05-09
accept,57.0,0.0005316816998889998,0.9649,0.9821,贺卡/明信片,0.0005503371981307192,0.9491406779661015,0.9657576271186439,否,否,2022-04-25~2022-05-09
