text	519	22	527	75
text	528	22	543	75
text	544	22	559	75
text	560	22	575	75
text	576	22	591	75
text	592	22	607	75
text	608	22	623	75
text	624	22	640	75
text	519	111	527	164
text	528	111	543	164
text	544	111	559	164
text	560	111	575	164
text	576	111	591	164
text	592	111	607	164
text	608	111	623	164
text	624	111	639	164
text	640	111	655	164
text	656	111	671	164
text	672	111	687	164
text	688	111	703	164
text	704	111	719	164
text	720	111	735	164
text	736	111	751	164
text	752	111	767	164
text	768	111	783	164
text	784	111	799	164
text	800	111	815	164
text	816	111	831	164
text	832	111	847	164
text	848	111	863	164
text	864	111	879	164
text	880	111	895	164
text	896	111	911	164
text	912	111	927	164
text	928	111	943	164
text	944	111	960	164
text	507	210	511	260
text	512	210	527	260
text	528	210	543	260
text	544	210	559	260
text	560	210	575	260
text	576	210	591	260
text	592	210	607	260
text	608	210	623	260
text	624	210	639	260
text	640	210	655	260
text	656	210	671	260
text	672	210	687	260
text	688	210	703	260
text	704	210	719	260
text	720	210	735	260
text	736	210	751	260
text	752	210	767	260
text	768	210	783	260
text	784	210	799	260
text	800	210	815	260
text	816	210	831	260
text	832	210	847	260
text	848	210	863	260
text	864	210	879	260
text	880	210	895	260
text	896	210	911	260
text	912	210	927	260
text	928	210	943	260
text	944	210	959	260
text	960	210	975	260
text	976	210	991	260
text	992	210	999	260
text	518	323	527	372
text	528	323	543	372
text	544	323	559	372
text	560	323	575	372
text	576	323	591	372
text	592	323	607	372
text	608	323	623	372
text	624	323	639	372
text	640	323	655	372
text	656	323	671	372
text	672	323	687	372
text	688	323	703	372
text	704	323	719	372
text	720	323	735	372
text	736	323	751	372
text	752	323	767	372
text	768	323	783	372
text	784	323	799	372
text	800	323	815	372
text	816	323	831	372
text	832	323	847	372
text	848	323	863	372
text	864	323	879	372
text	880	323	895	372
text	896	323	911	372
text	912	323	927	372
text	928	323	943	372
text	944	323	959	372
text	510	417	511	462
text	512	417	527	462
text	528	417	543	462
text	544	417	559	462
text	560	417	575	462
text	576	417	591	462
text	592	417	607	462
text	608	417	623	462
text	624	417	639	462
text	640	417	655	462
text	656	417	671	462
text	672	417	687	462
text	688	417	703	462
text	704	417	719	462
text	720	417	735	462
text	736	417	751	462
text	752	417	767	462
text	768	417	783	462
text	784	417	799	462
text	800	417	804	462
text	508	495	511	527
text	512	495	527	527
text	528	495	543	527
text	544	495	559	527
text	560	495	575	527
text	576	495	591	527
text	592	495	607	527
text	608	495	623	527
text	624	495	639	527
text	640	495	655	527
text	656	495	671	527
text	672	495	687	527
text	688	495	696	527
