text	485	50	495	99
text	496	50	511	99
text	512	50	527	99
text	528	50	543	99
text	544	50	559	99
text	560	50	575	99
text	576	50	591	99
text	592	50	595	99
text	518	491	527	550
text	528	491	543	550
text	544	491	559	550
text	560	491	575	550
text	576	491	591	550
text	592	491	607	550
text	608	491	623	550
text	624	491	639	550
text	640	491	655	550
text	656	491	671	550
text	672	491	687	550
text	688	491	703	550
text	704	491	719	550
text	720	491	735	550
text	736	491	751	550
text	752	491	767	550
text	768	491	783	550
text	784	491	799	550
text	800	491	815	550
text	516	441	527	480
text	528	441	543	480
text	544	441	559	480
text	560	441	575	480
text	576	441	591	480
text	592	441	607	480
text	608	441	623	480
text	624	441	639	480
text	640	441	655	480
text	656	441	671	480
text	672	441	676	480
text	514	365	527	425
text	528	365	543	425
text	544	365	559	425
text	560	365	575	425
text	576	365	591	425
text	592	365	607	425
text	608	365	623	425
text	624	365	639	425
text	640	365	655	425
text	656	365	671	425
text	672	365	687	425
text	688	365	703	425
text	704	365	719	425
text	720	365	735	425
text	736	365	751	425
text	752	365	766	425
text	506	292	511	335
text	512	292	527	335
text	528	292	543	335
text	544	292	559	335
text	560	292	575	335
text	576	292	591	335
text	592	292	605	335
text	500	173	511	231
text	512	173	527	231
text	528	173	543	231
text	544	173	559	231
text	560	173	575	231
text	576	173	591	231
text	592	173	607	231
text	608	173	623	231
text	624	173	639	231
text	640	173	655	231
text	656	173	671	231
text	672	173	687	231
text	688	173	703	231
text	704	173	719	231
text	720	173	735	231
text	736	173	751	231
text	752	173	767	231
text	768	173	783	231
text	784	173	799	231
text	800	173	815	231
text	816	173	831	231
text	832	173	847	231
text	848	173	863	231
text	864	173	879	231
text	880	173	895	231
text	896	173	911	231
text	912	173	926	231
text	498	218	511	263
text	512	218	527	263
text	528	218	543	263
text	544	218	559	263
text	560	218	575	263
text	576	218	591	263
text	592	218	607	263
text	608	218	623	263
text	624	218	639	263
text	640	218	655	263
text	656	218	659	263
text	497	109	511	172
text	512	109	527	172
text	528	109	543	172
text	544	109	559	172
text	560	109	575	172
text	576	109	591	172
text	592	109	607	172
text	608	109	623	172
text	624	109	639	172
text	640	109	655	172
text	656	109	671	172
text	672	109	687	172
text	688	109	703	172
text	704	109	719	172
text	720	109	735	172
text	736	109	751	172
text	752	109	767	172
text	768	109	783	172
text	784	109	799	172
text	800	109	815	172
text	816	109	831	172
text	832	109	847	172
text	848	109	859	172
