text	488	50	495	108
text	496	50	511	108
text	512	50	527	108
text	528	50	543	108
text	544	50	559	108
text	560	50	575	108
text	576	50	591	108
text	592	50	607	108
text	608	50	623	108
text	624	50	639	108
text	640	50	655	108
text	656	50	671	108
text	672	50	681	108
text	488	151	495	200
text	496	151	511	200
text	512	151	527	200
text	528	151	543	200
text	544	151	559	200
text	560	151	575	200
text	576	151	591	200
text	592	151	607	200
text	608	151	623	200
text	624	151	639	200
text	640	151	655	200
text	656	151	671	200
text	672	151	687	200
text	688	151	703	200
text	704	151	719	200
text	720	151	735	200
text	736	151	751	200
text	752	151	767	200
text	768	151	783	200
text	784	151	799	200
text	800	151	815	200
text	816	151	831	200
text	832	151	847	200
text	848	151	863	200
text	864	151	879	200
text	880	151	895	200
text	896	151	911	200
text	912	151	927	200
text	928	151	930	200
text	488	225	495	276
text	496	225	511	276
text	512	225	527	276
text	528	225	543	276
text	544	225	559	276
text	560	225	575	276
text	576	225	591	276
text	592	225	607	276
text	608	225	623	276
text	624	225	639	276
text	640	225	655	276
text	656	225	671	276
text	672	225	687	276
text	688	225	703	276
text	704	225	719	276
text	720	225	735	276
text	736	225	751	276
text	752	225	767	276
text	768	225	783	276
text	784	225	799	276
text	800	225	815	276
text	816	225	831	276
text	832	225	847	276
text	848	225	863	276
text	864	225	879	276
text	880	225	895	276
text	896	225	911	276
text	912	225	927	276
text	928	225	930	276
text	489	276	495	319
text	496	276	511	319
text	512	276	527	319
text	528	276	543	319
text	544	276	559	319
text	560	276	575	319
text	576	276	591	319
text	592	276	607	319
text	608	276	623	319
text	624	276	639	319
text	640	276	655	319
text	656	276	671	319
text	672	276	687	319
text	688	276	703	319
text	704	276	719	319
text	488	351	495	397
text	496	351	511	397
text	512	351	527	397
text	528	351	543	397
text	544	351	559	397
text	560	351	575	397
text	576	351	591	397
text	592	351	607	397
text	608	351	623	397
text	488	442	495	483
text	496	442	511	483
text	512	442	527	483
text	528	442	543	483
text	544	442	559	483
text	560	442	575	483
text	576	442	591	483
text	592	442	607	483
text	608	442	623	483
text	624	442	639	483
text	640	442	655	483
text	656	442	671	483
text	672	442	687	483
text	688	442	703	483
text	704	442	719	483
text	720	442	735	483
text	736	442	751	483
text	752	442	758	483
text	488	516	495	550
text	496	516	511	550
text	512	516	527	550
text	528	516	543	550
text	544	516	559	550
text	560	516	575	550
text	576	516	591	550
text	592	516	607	550
text	608	516	623	550
text	624	516	639	550
text	640	516	655	550
text	656	516	671	550
text	672	516	681	550
