text	496	50	511	100
text	512	50	527	100
text	528	50	543	100
text	544	50	559	100
text	560	50	575	100
text	576	50	591	100
text	592	50	607	100
text	608	50	621	100
text	496	146	511	190
text	512	146	527	190
text	528	146	543	190
text	544	146	559	190
text	560	146	575	190
text	576	146	591	190
text	592	146	607	190
text	608	146	623	190
text	624	146	639	190
text	640	146	655	190
text	656	146	671	190
text	672	146	687	190
text	688	146	703	190
text	704	146	719	190
text	720	146	735	190
text	736	146	751	190
text	752	146	767	190
text	768	146	783	190
text	784	146	799	190
text	800	146	815	190
text	816	146	831	190
text	832	146	847	190
text	848	146	863	190
text	864	146	879	190
text	880	146	895	190
text	896	146	911	190
text	496	221	511	264
text	512	221	527	264
text	528	221	543	264
text	544	221	559	264
text	560	221	575	264
text	576	221	591	264
text	592	221	607	264
text	608	221	623	264
text	624	221	639	264
text	640	221	655	264
text	656	221	671	264
text	672	221	687	264
text	688	221	703	264
text	704	221	719	264
text	720	221	735	264
text	736	221	751	264
text	752	221	767	264
text	768	221	783	264
text	784	221	799	264
text	800	221	815	264
text	816	221	831	264
text	832	221	847	264
text	848	221	863	264
text	864	221	879	264
text	880	221	895	264
text	896	221	911	264
text	912	221	927	264
text	928	221	943	264
text	944	221	953	264
text	497	262	511	301
text	512	262	527	301
text	528	262	543	301
text	544	262	559	301
text	560	262	575	301
text	576	262	591	301
text	592	262	607	301
text	608	262	623	301
text	624	262	639	301
text	640	262	655	301
text	656	262	671	301
text	672	262	677	301
text	482	349	495	396
text	496	349	511	396
text	512	349	527	396
text	528	349	543	396
text	544	349	559	396
text	560	349	575	396
text	576	349	591	396
text	592	349	607	396
text	608	349	623	396
text	624	349	639	396
text	640	349	655	396
text	656	349	671	396
text	672	349	687	396
text	688	349	703	396
text	704	349	719	396
text	720	349	735	396
text	736	349	751	396
text	752	349	767	396
text	768	349	783	396
text	784	349	799	396
text	800	349	815	396
text	816	349	831	396
text	832	349	847	396
text	848	349	863	396
text	864	349	879	396
text	880	349	895	396
text	896	349	911	396
text	483	439	495	482
text	496	439	511	482
text	512	439	527	482
text	528	439	543	482
text	544	439	559	482
text	560	439	575	482
text	576	439	591	482
text	592	439	607	482
text	608	439	623	482
text	624	439	639	482
text	640	439	655	482
text	656	439	671	482
text	672	439	687	482
text	688	439	703	482
text	704	439	719	482
text	720	439	735	482
text	736	439	751	482
text	752	439	767	482
text	768	439	783	482
text	784	439	787	482
text	496	514	511	547
text	512	514	527	547
text	528	514	543	547
text	544	514	559	547
text	560	514	575	547
text	576	514	591	547
text	592	514	607	547
text	608	514	623	547
text	624	514	639	547
text	640	514	655	547
text	656	514	671	547
text	672	514	677	547
