text	492	48	495	95
text	496	48	511	95
text	512	48	527	95
text	528	48	543	95
text	544	48	559	95
text	560	48	575	95
text	576	48	591	95
text	592	48	607	95
text	608	48	613	95
text	493	136	495	179
text	496	136	511	179
text	512	136	527	179
text	528	136	543	179
text	544	136	559	179
text	560	136	575	179
text	576	136	591	179
text	592	136	607	179
text	608	136	623	179
text	624	136	639	179
text	640	136	655	179
text	656	136	671	179
text	672	136	687	179
text	688	136	703	179
text	704	136	719	179
text	720	136	735	179
text	736	136	751	179
text	752	136	767	179
text	768	136	783	179
text	784	136	799	179
text	800	136	815	179
text	816	136	831	179
text	832	136	847	179
text	848	136	863	179
text	864	136	879	179
text	880	136	895	179
text	896	136	907	179
text	493	205	495	250
text	496	205	511	250
text	512	205	527	250
text	528	205	543	250
text	544	205	559	250
text	560	205	575	250
text	576	205	591	250
text	592	205	607	250
text	608	205	623	250
text	624	205	639	250
text	640	205	655	250
text	656	205	671	250
text	672	205	687	250
text	688	205	703	250
text	704	205	719	250
text	720	205	735	250
text	736	205	751	250
text	752	205	767	250
text	768	205	783	250
text	784	205	799	250
text	800	205	815	250
text	816	205	831	250
text	832	205	847	250
text	848	205	863	250
text	864	205	879	250
text	880	205	895	250
text	896	205	911	250
text	912	205	927	250
text	928	205	943	250
text	944	205	959	250
text	960	205	974	250
text	492	245	495	280
text	496	245	511	280
text	512	245	527	280
text	528	245	543	280
text	544	245	559	280
text	560	245	575	280
text	576	245	591	280
text	592	245	600	280
text	493	330	495	371
text	496	330	511	371
text	512	330	527	371
text	528	330	543	371
text	544	330	559	371
text	560	330	575	371
text	576	330	591	371
text	592	330	607	371
text	608	330	623	371
text	624	330	627	371
text	480	419	495	465
text	496	419	511	465
text	512	419	527	465
text	528	419	543	465
text	544	419	559	465
text	560	419	575	465
text	576	419	591	465
text	592	419	607	465
text	608	419	623	465
text	624	419	639	465
text	640	419	655	465
text	656	419	671	465
text	672	419	687	465
text	688	419	703	465
text	704	419	719	465
text	720	419	735	465
text	736	419	751	465
text	752	419	767	465
text	768	419	783	465
text	784	419	799	465
text	800	419	815	465
text	816	419	831	465
text	832	419	847	465
text	848	419	854	465
text	480	494	495	531
text	496	494	511	531
text	512	494	527	531
text	528	494	543	531
text	544	494	559	531
text	560	494	575	531
text	576	494	591	531
text	592	494	607	531
text	608	494	623	531
text	624	494	639	531
text	640	494	655	531
text	656	494	671	531
text	672	494	680	531
